,id,time,fuel
1236,TAY011_KJFK_EBLG_20140912140000.scn,20:46:48,[227048.29487438]
1237,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62576.69195231]
1238,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:18,[44956.05493522]
1239,EIN111_EINN_KJFK_20140912112000.scn,18:13:09,[75786.01263378]
1240,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:01,[62129.41646189]
1241,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:42,[53543.09113914]
1242,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:33,[55206.0203915]
1243,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.60178831]
1244,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:24,[59019.67112718]
1245,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.60664284]
1246,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:16,[60391.04733828]
1247,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:39,[60539.73901266]
1248,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:43,[66356.40280015]
1249,BEL724_LSGG_EBBR_20140912190500.scn,20:02:07,[22819.13425046]
1250,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62586.57610567]
1251,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117597.43047327]
1252,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58262.66854394]
1253,AUA381_LOWW_UKLL_20140912110000.scn,12:07:03,[16676.08874537]
1254,FPO551_LFRN_LFRB_20140912005500.scn,01:12:42,[51996.35342215]
1255,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:43,[62130.03756328]
1256,BAW66Q_EGKK_GMMX_20140912140500.scn,16:07:57,[50838.12498647]
1257,AUA601_LOWW_UUDD_20140912080000.scn,10:14:55,[59053.71389058]
1258,BER717E_LOWG_EDDT_20140912125000.scn,13:40:10,[58145.39878809]
1259,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59020.47594261]
1260,SAS1842_LIRF_ESSA_20140912081000.scn,16:34:45,[59267.59788747]
1261,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283359.48530421]
1262,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62635.24693109]
1263,QTR022_EGCC_OTHH_20140912082500.scn,20:24:43,[156663.40922386]
1264,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:40,[63212.42445719]
1265,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:43,[206958.83355042]
1266,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57869.61997804]
1267,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:15,[15112.4354276]
1268,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:40,[57308.67218363]
1269,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:15,[65129.72566931]
1270,MON752A_EGKK_LTBS_20140912200000.scn,00:13:39,[172110.23561915]
1271,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:30,[59076.64029617]
1272,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:07,[278947.6643667]
1273,SAS618_LSGG_EKCH_20140912180500.scn,01:27:42,[273050.86953127]
1274,VLG2473_GCRR_LEBL_20140912145000.scn,02:59:22,[57484.85311487]
1275,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:48,[55332.31546864]
1276,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:31,[57660.94256117]
1277,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:19,[61942.65509996]
1278,ADH931_LICC_LIRP_20140912072000.scn,06:08:18,[61447.50210452]
1279,AEE929_LLBG_LGAV_20140912023000.scn,04:13:40,[60638.91104243]
1280,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:15,[59205.96976632]
1281,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63777.65578823]
1282,BLX328_LGKO_ESSA_20140912103000.scn,13:49:36,[134862.23271361]
1283,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:03,[59279.21647379]
1284,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58711.29959665]
1285,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16283.63361891]
1286,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63920.04178986]
1287,TAY011_KJFK_EBLG_20140912140000.scn,20:46:33,[227196.7316714]
1288,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62574.47935555]
1289,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:58,[44898.60595748]
1290,EIN111_EINN_KJFK_20140912112000.scn,18:13:07,[75751.51025273]
1291,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:04,[62126.55431758]
1292,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53615.76148137]
1293,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:54,[55182.3148823]
1294,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:46,[16789.8497583]
1295,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:37,[59028.59814438]
1296,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.60047103]
1297,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:15,[60385.49779446]
1298,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:07,[60567.24165945]
1299,AFL2352_UUEE_LOWW_20140912122500.scn,14:45:28,[66276.19968912]
1300,BEL724_LSGG_EBBR_20140912190500.scn,20:02:19,[22814.39298888]
1301,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62592.56721387]
1302,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117593.85247366]
1303,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58277.84167441]
1304,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.78201645]
1305,FPO551_LFRN_LFRB_20140912005500.scn,01:12:34,[52001.28580576]
1306,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:19,[62201.83664357]
1307,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:25,[50782.06979385]
1308,AUA601_LOWW_UUDD_20140912080000.scn,10:12:31,[59156.18046622]
1309,BER717E_LOWG_EDDT_20140912125000.scn,13:40:04,[58147.10980446]
1310,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59026.88958514]
1311,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:37,[59348.62992687]
1312,MIBID_LGIR_LGAV_20140912110000.scn,11:20:24,[283377.77351382]
1313,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62640.42115875]
1314,QTR022_EGCC_OTHH_20140912082500.scn,20:21:58,[156896.03694002]
1315,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:58,[63201.01105297]
1316,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:48,[206615.96013475]
1317,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57875.59126352]
1318,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15104.61649258]
1319,SAS1042_ESSA_ESNQ_20140912095000.scn,11:09:57,[57331.04096836]
1320,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:25,[65192.21623287]
1321,MON752A_EGKK_LTBS_20140912200000.scn,00:13:15,[172150.7808302]
1322,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:42,[59056.27044231]
1323,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:25,[278901.02390794]
1324,SAS618_LSGG_EKCH_20140912180500.scn,01:27:19,[273061.58992571]
1325,VLG2473_GCRR_LEBL_20140912145000.scn,02:56:48,[57569.42591928]
1326,EZY92FN_LPPT_EGGP_20140912121500.scn,14:34:18,[55270.43122411]
1327,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:31,[57637.22044369]
1328,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61977.42318387]
1329,ADH931_LICC_LIRP_20140912072000.scn,06:08:33,[61418.90249856]
1330,AEE929_LLBG_LGAV_20140912023000.scn,04:13:18,[60656.16859908]
1331,LBT7362_DTNH_LKPR_20140912104500.scn,07:10:04,[59163.37273961]
1332,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63769.94637717]
1333,BLX328_LGKO_ESSA_20140912103000.scn,13:49:43,[134855.1922076]
1334,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:42,[59280.5623011]
1335,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58714.64485375]
1336,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16282.08561099]
1337,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63924.43808354]
1338,TAY011_KJFK_EBLG_20140912140000.scn,20:46:46,[227496.98511302]
1339,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:21,[62581.05095208]
1340,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:19,[44980.83204304]
1341,EIN111_EINN_KJFK_20140912112000.scn,18:13:55,[75724.81609304]
1342,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:58,[62128.99436398]
1343,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:39,[53589.48662372]
1344,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55216.87654014]
1345,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:46,[16789.65805817]
1346,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:12,[59055.13951547]
1347,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59804.06597284]
1348,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:43,[60373.69750737]
1349,WZZ114_EGGW_LKPR_20140912195000.scn,22:39:15,[60522.50382851]
1350,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:03,[66350.61338325]
1351,BEL724_LSGG_EBBR_20140912190500.scn,20:02:06,[22815.00789312]
1352,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62587.77300899]
1353,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117591.14876984]
1354,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58216.21035467]
1355,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16676.0822708]
1356,FPO551_LFRN_LFRB_20140912005500.scn,01:12:36,[51999.96707782]
1357,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:39,[62138.68633875]
1358,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:07,[50840.21897601]
1359,AUA601_LOWW_UUDD_20140912080000.scn,10:14:28,[59076.34777893]
1360,BER717E_LOWG_EDDT_20140912125000.scn,13:40:09,[58139.97813648]
1361,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59020.29336189]
1362,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:34,[59310.65040789]
1363,MIBID_LGIR_LGAV_20140912110000.scn,11:20:30,[283361.29299642]
1364,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62632.19823447]
1365,QTR022_EGCC_OTHH_20140912082500.scn,20:25:31,[156593.73234547]
1366,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:48,[63209.38215465]
1367,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:48,[206920.25209006]
1368,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57857.66579857]
1369,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15106.57897378]
1370,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:30,[57316.82577482]
1371,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:54,[65152.16878875]
1372,MON752A_EGKK_LTBS_20140912200000.scn,00:13:45,[172100.76433608]
1373,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:31,[59075.89590439]
1374,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:27,[278900.55872168]
1375,SAS618_LSGG_EKCH_20140912180500.scn,01:27:21,[273084.50091976]
1376,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:01,[57528.07198236]
1377,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:48,[55330.91610283]
1378,KLM59Z_EHAM_LSGG_20140912193000.scn,06:18:06,[57612.07850463]
1379,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:18,[61936.90413696]
1380,ADH931_LICC_LIRP_20140912072000.scn,06:08:16,[61438.73010377]
1381,AEE929_LLBG_LGAV_20140912023000.scn,04:13:07,[60666.30603317]
1382,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:31,[59187.72160361]
1383,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63763.93579814]
1384,BLX328_LGKO_ESSA_20140912103000.scn,13:50:12,[134822.88632263]
1385,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:45,[59289.74747186]
1386,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58705.58030296]
1387,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16283.75757712]
1388,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63918.06041902]
1389,TAY011_KJFK_EBLG_20140912140000.scn,20:46:42,[226707.73511539]
1390,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62569.21511064]
1391,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:40,[44886.98283555]
1392,EIN111_EINN_KJFK_20140912112000.scn,18:10:24,[75886.47427974]
1393,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:01,[62129.42229549]
1394,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:45,[53571.6788534]
1395,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:33,[55196.74967528]
1396,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16789.87028088]
1397,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:57,[59029.96604604]
1398,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.58963983]
1399,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:49,[60405.91988169]
1400,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:13,[60559.35529708]
1401,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:21,[66310.32164424]
1402,BEL724_LSGG_EBBR_20140912190500.scn,20:01:57,[22827.54593846]
1403,SWR779_EBBR_LSZH_20140912085400.scn,18:53:54,[62579.18320219]
1404,ROT608D_LRTR_LROP_20140912161000.scn,16:52:24,[117604.53742221]
1405,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58272.84204491]
1406,AUA381_LOWW_UKLL_20140912110000.scn,12:07:01,[16674.88660408]
1407,FPO551_LFRN_LFRB_20140912005500.scn,01:12:42,[51996.24945529]
1408,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:18,[62163.95729041]
1409,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:15,[50800.39853965]
1410,AUA601_LOWW_UUDD_20140912080000.scn,10:13:33,[59108.16628096]
1411,BER717E_LOWG_EDDT_20140912125000.scn,13:40:13,[58142.70483568]
1412,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59031.89562469]
1413,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:58,[59291.6571085]
1414,MIBID_LGIR_LGAV_20140912110000.scn,11:20:16,[283389.26561445]
1415,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62633.61999893]
1416,QTR022_EGCC_OTHH_20140912082500.scn,20:21:00,[157003.60705764]
1417,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:54,[63204.55150622]
1418,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:30,[206698.97093913]
1419,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57837.31693599]
1420,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15107.06466704]
1421,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:36,[57306.68665135]
1422,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:39,[65167.46089806]
1423,MON752A_EGKK_LTBS_20140912200000.scn,00:13:21,[172163.33361937]
1424,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:30,[59079.65844451]
1425,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:16,[278948.01776446]
1426,SAS618_LSGG_EKCH_20140912180500.scn,01:26:55,[273149.51894497]
1427,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:12,[57522.66523911]
1428,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:12,[55317.38071823]
1429,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:54,[57606.33625963]
1430,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61980.29048037]
1431,ADH931_LICC_LIRP_20140912072000.scn,06:08:13,[61444.69230447]
1432,AEE929_LLBG_LGAV_20140912023000.scn,04:13:13,[60667.26156484]
1433,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:40,[59186.09595291]
1434,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63763.94368831]
1435,BLX328_LGKO_ESSA_20140912103000.scn,13:50:27,[134799.62322431]
1436,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:34,[59296.06163056]
1437,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58721.91413629]
1438,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:36,[16285.20743352]
1439,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63916.69281333]
1440,TAY011_KJFK_EBLG_20140912140000.scn,20:46:49,[226809.47025885]
1441,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62570.05455973]
1442,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:42,[44886.75238717]
1443,EIN111_EINN_KJFK_20140912112000.scn,18:12:04,[75820.02889828]
1444,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:13,[62118.95155303]
1445,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:39,[53506.39238452]
1446,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55234.74168996]
1447,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:54,[16790.37445239]
1448,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:52,[59040.80634344]
1449,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.5273879]
1450,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:54,[60366.86101813]
1451,WZZ114_EGGW_LKPR_20140912195000.scn,22:39:37,[60507.04209308]
1452,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:40,[66376.86725561]
1453,BEL724_LSGG_EBBR_20140912190500.scn,20:01:55,[22826.88800948]
1454,SWR779_EBBR_LSZH_20140912085400.scn,18:53:57,[62571.60770906]
1455,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117591.21087327]
1456,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58176.67401702]
1457,AUA381_LOWW_UKLL_20140912110000.scn,12:07:09,[16675.15815982]
1458,FPO551_LFRN_LFRB_20140912005500.scn,01:12:49,[51993.53108503]
1459,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:33,[62133.85546538]
1460,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:12,[50814.16299293]
1461,AUA601_LOWW_UUDD_20140912080000.scn,10:15:01,[59050.73697837]
1462,BER717E_LOWG_EDDT_20140912125000.scn,13:40:19,[58140.54119623]
1463,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59022.57152036]
1464,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:42,[59315.06233979]
1465,MIBID_LGIR_LGAV_20140912110000.scn,11:20:30,[283354.62461058]
1466,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62627.78516241]
1467,QTR022_EGCC_OTHH_20140912082500.scn,20:26:48,[156486.37387836]
1468,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:37,[63217.62435255]
1469,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:25,[207016.9274832]
1470,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57823.87093092]
1471,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15106.54675928]
1472,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:30,[57313.32165141]
1473,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:30,[65112.172561]
1474,MON752A_EGKK_LTBS_20140912200000.scn,00:13:58,[172064.93253246]
1475,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:25,[59118.88472534]
1476,DLH8PK_LHBP_EDDM_20140912181500.scn,07:37:40,[279025.70033548]
1477,SAS618_LSGG_EKCH_20140912180500.scn,01:27:09,[273126.63108351]
1478,VLG2473_GCRR_LEBL_20140912145000.scn,02:59:00,[57498.56322302]
1479,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:13,[55313.85864612]
1480,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:30,[57661.35918444]
1481,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:24,[61922.97750865]
1482,ADH931_LICC_LIRP_20140912072000.scn,06:08:31,[61419.0170786]
1483,AEE929_LLBG_LGAV_20140912023000.scn,04:13:13,[60655.75417753]
1484,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:42,[59175.09038748]
1485,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63767.36180984]
1486,BLX328_LGKO_ESSA_20140912103000.scn,13:49:04,[134896.68834801]
1487,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:48,[59287.799629]
1488,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58713.07115908]
1489,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16280.45281403]
1490,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63927.67215594]
1491,TAY011_KJFK_EBLG_20140912140000.scn,20:46:42,[227095.68215478]
1492,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:24,[62577.40749408]
1493,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:46,[44924.53481305]
1494,EIN111_EINN_KJFK_20140912112000.scn,18:14:12,[75702.22150378]
1495,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:58,[62130.18988399]
1496,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53620.56295804]
1497,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55203.35726412]
1498,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.90181396]
1499,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:36,[59035.94824288]
1500,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.63673149]
1501,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:06,[60400.3480106]
1502,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:07,[60563.30734761]
1503,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:12,[66325.77819999]
1504,BEL724_LSGG_EBBR_20140912190500.scn,20:02:28,[22809.26854285]
1505,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62596.65698697]
1506,ROT608D_LRTR_LROP_20140912161000.scn,16:52:28,[117606.92560202]
1507,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58323.30278659]
1508,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.47014264]
1509,FPO551_LFRN_LFRB_20140912005500.scn,01:12:27,[52006.88076925]
1510,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:43,[62145.25896074]
1511,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:10,[50806.09589448]
1512,AUA601_LOWW_UUDD_20140912080000.scn,10:13:22,[59118.82006305]
1513,BER717E_LOWG_EDDT_20140912125000.scn,13:39:55,[58150.34290946]
1514,DLH156_EDDF_EDDP_20140912072500.scn,08:06:40,[59032.7736716]
1515,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:52,[59331.39763763]
1516,MIBID_LGIR_LGAV_20140912110000.scn,11:20:24,[283367.64455067]
1517,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62642.82605653]
1518,QTR022_EGCC_OTHH_20140912082500.scn,20:20:51,[156978.93624156]
1519,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:51,[63205.31455436]
1520,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:33,[206837.48009376]
1521,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57881.94067832]
1522,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:15,[15110.39966675]
1523,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:31,[57316.05734356]
1524,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:51,[65157.01277956]
1525,MON752A_EGKK_LTBS_20140912200000.scn,00:13:28,[172185.36650965]
1526,TAP803L_LIMC_LPPT_20140912094200.scn,21:24:00,[59045.50135893]
1527,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:39,[278877.37679819]
1528,SAS618_LSGG_EKCH_20140912180500.scn,01:27:54,[272991.6738456]
1529,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:04,[57525.77876423]
1530,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:54,[55320.64523834]
1531,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:55,[57610.26050986]
1532,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:39,[61972.37718702]
1533,ADH931_LICC_LIRP_20140912072000.scn,06:08:45,[61408.13692228]
1534,AEE929_LLBG_LGAV_20140912023000.scn,04:13:09,[60672.28097337]
1535,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:57,[59167.16190044]
1536,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63760.10376153]
1537,BLX328_LGKO_ESSA_20140912103000.scn,13:50:22,[134811.11647137]
1538,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:49,[59287.25784044]
1539,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58716.21003903]
1540,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16283.02396728]
1541,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63918.97438562]
1542,TAY011_KJFK_EBLG_20140912140000.scn,20:46:42,[227129.03710772]
1543,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62570.35902451]
1544,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:19,[44882.48653337]
1545,EIN111_EINN_KJFK_20140912112000.scn,18:13:51,[75733.16661681]
1546,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:21,[62115.89022995]
1547,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:12,[53533.32397352]
1548,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:43,[55216.02424933]
1549,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.16005522]
1550,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:12,[59027.01608361]
1551,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.97562583]
1552,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:00,[60398.14161473]
1553,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:16,[60555.60724909]
1554,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:51,[66339.02812117]
1555,BEL724_LSGG_EBBR_20140912190500.scn,20:01:55,[22824.64509285]
1556,SWR779_EBBR_LSZH_20140912085400.scn,18:53:57,[62568.59298682]
1557,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117596.41721579]
1558,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58260.34435061]
1559,AUA381_LOWW_UKLL_20140912110000.scn,12:07:12,[16674.58641968]
1560,FPO551_LFRN_LFRB_20140912005500.scn,01:12:36,[52000.21412911]
1561,DTH3057_LFMH_DAAS_20140912143000.scn,16:31:15,[62116.01193849]
1562,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:13,[50791.71455785]
